customer_id,signup_date,age,country,marketing_channel,plan_type,is_student
14791,2021-12-07,29,IT,Instagram Ads,BASIC,TRUE
14792,08/12/2020,46,,linkedin,basic,Yes
14793,12/11/2021,38,,unknown,enterprise,1
14794,03/11/2023,37,,Google,starter,FALSE
14795,05/06/2024,37,IT,google_ads,starter,TRUE
14796,16/08/2024,48,germany,UNKWN,BASIC,0
14797,14/10/2021,25,Germany,Insta,enterprise,No
14798,25/05/2020,41,,email,Basic,1
14799,18/11/2020,28,PL,,enterprise,0
14800,2020-05-01,56,,UNKWN,,1
14801,2023-06-29,50,de,email,,0
14802,2020-11-06,59,FR,instagram,Basic,Yes
14803,23/08/2021,32,,linkedin,,No
14804,2021-04-19,21,UK,linkedin,enterprise,Yes
14805,23/07/2021,18,,referral,,No
14806,24/02/2024,49,FR,Insta,,
14807,28/07/2021,28,DE,Instagram Ads,BASIC,
14808,2020-12-12,47,IT,LinkedIn Ads,Pro,TRUE
14809,2022-03-30,54,germany,,basic,TRUE
14810,19/02/2024,36,,,enterprise,0
14811,05/02/2024,68,,,starter,1
14812,2021-01-16,53,UK,linkedin,starter,1
14813,2023-07-27,51,,referral,,0
14814,12/03/2020,24,de,unknown,enterprise,TRUE
14815,2021-06-04,,PL,unknown,,No
14816,2023-10-21,62,germany,Google,Pro,
14817,21/07/2022,37,DE,UNKWN,Basic,Yes
14818,22/01/2023,,PL,referral,BASIC,TRUE
14819,2023-10-28,29,,email,starter,TRUE
14820,2020-12-04,,,Google,Basic,FALSE
14821,2023-12-31,49,,email,basic,1
14822,21/09/2023,19,IT,insta_ads,,No
14823,2021-10-25,39,Germany,linkedin,,Yes
14824,2024-02-24,58,Germany,insta_ads,Basic,FALSE
14825,09/02/2020,65,IT,LinkedIn Ads,pro,FALSE
14826,2023-10-14,57,de,LinkedIn Ads,enterprise,0
14827,27/07/2021,41,FR,,Basic,TRUE
14828,2023-07-01,67,IT,Insta,Pro,1
14829,2022-08-23,48,ES,,,TRUE
14830,03/08/2021,21,UK,google_ads,,FALSE
14831,2023-11-22,41,IT,,enterprise,FALSE
14832,2024-11-15,60,,,Pro,
14833,18/06/2020,34,de,insta_ads,,Yes
14834,2024-09-09,57,IT,,Basic,TRUE
14835,2021-12-01,36,de,Instagram Ads,starter,TRUE
14836,2021-05-25,57,IT,referral,starter,
14837,2023-07-07,55,,Google,enterprise,No
14838,2021-08-06,,,Google,enterprise,Yes
14839,10/09/2022,51,PL,Insta,BASIC,1
14840,03/04/2021,64,UK,Insta,starter,TRUE
14841,2021-06-12,50,PL,insta_ads,basic,TRUE
14842,06/12/2020,23,FR,Instagram Ads,,1
14843,2020-02-26,,IT,Instagram Ads,starter,Yes
14844,2020-08-05,68,,unknown,pro,TRUE
14845,2021-09-10,53,PL,insta_ads,pro,1
14846,26/03/2022,30,germany,,basic,
14847,04/09/2024,64,de,email,basic,No
14848,31/12/2021,26,IT,,enterprise,
14849,2021-04-08,52,,Insta,basic,TRUE
14850,2020-09-03,51,DE,,,1
14851,30/12/2021,33,,insta_ads,Pro,FALSE
14852,07/01/2021,35,de,Insta,basic,TRUE
14853,20/02/2021,35,UK,instagram,basic,No
14854,20/11/2022,55,IT,Instagram Ads,pro,1
14855,2021-01-02,67,,referral,BASIC,
14856,2021-07-12,60,,,,1
14857,2024-07-27,49,UK,UNKWN,,TRUE
14858,2020-04-17,24,,Google,,FALSE
14859,2021-08-06,40,DE,insta_ads,,1
14860,18/04/2022,40,IT,insta_ads,Pro,1
14861,21/02/2021,63,FR,Instagram Ads,pro,
14862,01/07/2024,,,,pro,FALSE
14863,2022-03-31,35,,Instagram Ads,Pro,No
14864,22/11/2023,24,Germany,LinkedIn Ads,Pro,TRUE
14865,2023-07-19,59,,instagram,,0
14866,13/11/2021,57,de,,,TRUE
14867,13/02/2023,41,,unknown,enterprise,TRUE
14868,28/05/2024,31,IT,email,Pro,Yes
14869,12/09/2020,67,NL,insta_ads,,TRUE
14870,2023-01-09,22,NL,,enterprise,0
14871,2022-02-18,63,,,BASIC,FALSE
14872,2023-02-25,,,insta_ads,Basic,TRUE
14873,2022-04-17,,UK,,,0
14874,03/07/2022,39,UK,LinkedIn Ads,enterprise,No
14875,2020-08-22,,PL,linkedin,BASIC,Yes
14876,06/07/2021,39,de,UNKWN,starter,FALSE
14877,2020-06-29,27,DE,,Basic,FALSE
14878,2020-06-05,43,PL,UNKWN,pro,No
14879,17/01/2024,32,de,Google,pro,TRUE
14880,2021-07-24,55,germany,,,0
14881,2022-05-06,58,,Instagram Ads,,Yes
14882,2024-11-19,59,germany,UNKWN,basic,0
14883,23/09/2024,,de,,starter,
14884,13/11/2022,66,germany,google_ads,BASIC,Yes
14885,2024-02-05,18,IT,Google,enterprise,
14886,2023-11-24,31,ES,,pro,Yes
14887,05/08/2022,53,UK,LinkedIn Ads,Pro,FALSE
14888,2021-08-14,48,ES,,Basic,No
14889,13/05/2020,45,germany,,basic,FALSE
14890,2021-02-24,51,de,,BASIC,TRUE
14891,2020-07-31,52,FR,,,
14892,2022-06-18,,,,BASIC,1
14893,2021-04-26,56,,Insta,,Yes
14894,13/12/2020,,Germany,linkedin,enterprise,Yes
14895,2020-06-14,40,Germany,email,enterprise,Yes
14896,2022-07-25,63,germany,linkedin,,FALSE
14897,2020-12-13,61,,email,Pro,Yes
14898,28/04/2022,36,,UNKWN,starter,Yes
14899,2021-02-01,,FR,referral,,1
14900,05/08/2021,35,,referral,,No
14901,26/12/2021,32,de,,Basic,
14902,2023-12-29,,ES,google_ads,enterprise,TRUE
14903,19/05/2024,,,LinkedIn Ads,basic,0
14904,2023-05-29,18,ES,referral,,FALSE
14905,03/11/2020,42,PL,Google,pro,
14906,2022-09-17,43,de,unknown,Pro,
14907,08/03/2022,52,PL,Instagram Ads,Pro,TRUE
14908,16/09/2024,,,Insta,basic,No
14909,19/12/2021,32,PL,Google,enterprise,TRUE
14910,10/04/2021,21,germany,,BASIC,FALSE
14911,08/04/2020,32,IT,UNKWN,Basic,
14912,2023-06-19,59,,,enterprise,
14913,06/06/2020,55,,LinkedIn Ads,,1
14914,2021-09-01,62,IT,insta_ads,,TRUE
14915,2021-07-07,56,,google_ads,starter,No
14916,12/10/2021,,DE,linkedin,enterprise,FALSE
14917,23/12/2024,,,Google,pro,No
14918,08/07/2022,,,LinkedIn Ads,,0
14919,14/08/2020,18,,linkedin,,
14920,2021-02-26,39,DE,Insta,enterprise,TRUE
14921,2022-12-31,28,PL,Instagram Ads,basic,FALSE
14922,30/08/2020,63,,email,,TRUE
14923,13/06/2021,55,DE,,,0
14924,31/05/2024,54,Germany,referral,Pro,Yes
14925,04/12/2022,68,ES,LinkedIn Ads,,FALSE
14926,2024-02-04,43,PL,,,0
14927,2021-01-05,68,,LinkedIn Ads,basic,TRUE
14928,13/10/2021,44,FR,Instagram Ads,pro,FALSE
14929,19/11/2021,,FR,,enterprise,1
14930,2022-01-03,30,germany,referral,,
14931,2020-04-01,24,,email,BASIC,
14932,2022-11-11,25,germany,UNKWN,,0
14933,20/06/2020,63,IT,,pro,Yes
14934,2024-06-15,68,ES,instagram,basic,No
14935,30/04/2023,68,PL,UNKWN,starter,TRUE
14936,05/01/2023,40,,,Basic,No
14937,28/07/2023,43,,Insta,pro,TRUE
14938,19/10/2023,61,,insta_ads,starter,FALSE
14939,2020-06-27,,ES,Google,Basic,No
14940,2020-08-25,44,,,enterprise,Yes
14941,04/03/2023,26,UK,LinkedIn Ads,Basic,TRUE
14942,26/05/2022,63,IT,Instagram Ads,Basic,No
14943,20/06/2022,55,UK,linkedin,starter,TRUE
14944,2020-10-06,64,,linkedin,pro,1
14945,2022-11-08,30,UK,instagram,,1
14946,06/06/2024,24,FR,,BASIC,No
14947,2022-01-09,28,ES,LinkedIn Ads,,1
14948,05/01/2021,27,DE,,,Yes
14949,05/12/2024,50,Germany,linkedin,Pro,No
14950,09/02/2023,56,,,,FALSE
14951,2024-11-21,67,PL,instagram,pro,No
14952,26/08/2024,,Germany,linkedin,,FALSE
14953,19/05/2022,20,,google_ads,,1
14954,30/08/2024,58,DE,LinkedIn Ads,Pro,No
14955,15/10/2022,46,Germany,,enterprise,
14956,08/08/2020,54,,Google,Basic,Yes
14957,08/07/2022,,germany,google_ads,Pro,1
14958,30/10/2020,,PL,unknown,pro,
14959,22/09/2024,62,NL,LinkedIn Ads,,0
14960,10/09/2023,33,germany,email,pro,1
14961,31/12/2023,33,,,enterprise,1
14962,13/03/2021,61,,insta_ads,starter,FALSE
14963,2023-04-08,67,IT,insta_ads,Basic,FALSE
14964,09/01/2021,60,DE,linkedin,BASIC,
14965,2024-04-29,66,NL,insta_ads,,Yes
14966,15/01/2021,24,,unknown,starter,FALSE
14967,12/09/2022,32,,,BASIC,
14968,14/01/2020,55,germany,referral,enterprise,0
14969,12/01/2022,23,,email,pro,
14970,2021-10-30,35,,UNKWN,BASIC,
14971,14/05/2021,36,NL,LinkedIn Ads,BASIC,TRUE
14972,2024-07-27,69,,UNKWN,,TRUE
14973,15/11/2023,68,Germany,email,,No
14974,21/04/2024,19,,,pro,0
14975,18/07/2021,20,,unknown,Basic,0
14976,13/06/2021,63,,Insta,,0
14977,06/05/2021,,,,pro,
14978,22/04/2024,42,FR,insta_ads,starter,1
14979,18/09/2024,53,DE,Google,Pro,TRUE
14980,2023-11-09,,,Instagram Ads,,FALSE
14981,04/05/2023,66,Germany,UNKWN,Pro,Yes
14982,24/01/2022,45,FR,Insta,Pro,FALSE
14983,2020-10-26,55,,Google,enterprise,1
14984,25/03/2022,45,ES,google_ads,Basic,1
14985,30/06/2021,49,,google_ads,starter,TRUE
14986,2021-12-27,68,PL,LinkedIn Ads,,TRUE
14987,31/12/2021,58,DE,google_ads,pro,FALSE
14988,07/04/2022,53,,LinkedIn Ads,basic,No
14989,2021-08-24,56,Germany,instagram,Pro,FALSE
14990,24/08/2023,53,DE,email,pro,0
14991,2023-06-29,60,FR,,Basic,
14992,28/10/2022,,PL,Insta,BASIC,TRUE
14993,2022-02-06,,germany,unknown,BASIC,0
14994,24/05/2022,40,,Instagram Ads,enterprise,No
14995,2023-05-16,19,,Instagram Ads,pro,0
14996,2022-07-25,27,NL,,,No
14997,10/05/2020,23,ES,,basic,TRUE
14998,25/10/2024,25,ES,linkedin,BASIC,FALSE
14999,2024-09-28,32,,UNKWN,,Yes
15000,2024-08-04,62,FR,,,TRUE
15001,22/11/2024,46,,google_ads,BASIC,FALSE
15002,30/08/2021,45,UK,LinkedIn Ads,BASIC,Yes
15003,2020-01-26,39,FR,google_ads,,0
15004,04/07/2024,51,,unknown,,1
15005,2024-01-17,37,IT,Instagram Ads,BASIC,1
15006,26/09/2021,50,PL,unknown,Basic,1
15007,24/04/2023,32,IT,google_ads,BASIC,Yes
15008,28/04/2021,24,DE,Insta,Basic,No
15009,10/11/2021,41,DE,,,1
15010,10/12/2022,43,UK,,pro,1
15011,05/01/2020,67,ES,,BASIC,No
15012,11/08/2021,27,Germany,UNKWN,,Yes
15013,2023-03-29,32,,LinkedIn Ads,,Yes
15014,26/07/2020,54,,Google,starter,No
15015,2020-09-13,,NL,unknown,,TRUE
15016,2023-05-13,41,,Google,basic,
15017,2024-11-25,28,IT,,enterprise,No
15018,2020-01-11,57,de,referral,pro,
15019,06/08/2022,38,,,enterprise,FALSE
15020,08/01/2020,57,,,,FALSE
15021,03/12/2023,,Germany,,,TRUE
15022,24/07/2022,55,PL,linkedin,BASIC,0
15023,2020-02-01,32,,LinkedIn Ads,BASIC,TRUE
15024,2021-06-23,32,,LinkedIn Ads,basic,
15025,07/10/2024,54,,google_ads,pro,FALSE
15026,01/10/2022,62,DE,unknown,,No
15027,2021-01-21,31,,Insta,basic,Yes
15028,05/06/2023,60,FR,Instagram Ads,Basic,FALSE
15029,01/10/2021,69,UK,UNKWN,Basic,No
15030,2024-11-25,38,DE,Instagram Ads,,0
15031,07/02/2024,61,,google_ads,Basic,FALSE
15032,2024-10-13,37,NL,,pro,Yes
15033,09/11/2024,50,IT,referral,,0
15034,25/07/2020,20,FR,,enterprise,FALSE
15035,2023-09-03,57,ES,,BASIC,FALSE
15036,23/12/2024,40,,,basic,Yes
15037,15/11/2024,61,,,,1
15038,2021-07-10,64,Germany,LinkedIn Ads,,FALSE
15039,28/06/2024,40,Germany,email,starter,FALSE
15040,13/12/2020,44,IT,LinkedIn Ads,pro,FALSE
15041,2022-03-03,52,IT,unknown,starter,TRUE
15042,21/08/2020,42,IT,UNKWN,,TRUE
15043,20/09/2024,49,de,,basic,Yes
15044,03/12/2022,39,de,UNKWN,starter,No
15045,02/10/2022,25,,Instagram Ads,starter,0
15046,2022-01-06,,,,BASIC,TRUE
15047,2022-07-30,68,FR,,starter,Yes
15048,11/03/2023,69,germany,referral,enterprise,TRUE
15049,2024-07-29,,,unknown,pro,0
15050,24/06/2020,55,IT,UNKWN,BASIC,No
15051,04/08/2024,35,Germany,Insta,Pro,TRUE
15052,2021-03-24,45,FR,google_ads,,1
15053,2021-08-14,45,de,referral,,No
15054,22/03/2020,28,DE,,BASIC,No
15055,14/05/2020,29,NL,UNKWN,Basic,TRUE
15056,08/10/2024,,,email,,0
15057,2022-05-05,19,germany,insta_ads,pro,TRUE
15058,15/04/2023,,PL,instagram,,FALSE
15059,07/11/2023,54,,google_ads,pro,
15060,20/06/2023,,,LinkedIn Ads,enterprise,FALSE
15061,2024-05-09,21,IT,,Basic,No
15062,10/03/2023,58,,instagram,,FALSE
15063,2024-01-20,62,,,pro,FALSE
15064,15/03/2021,62,DE,Google,,FALSE
15065,15/12/2022,64,UK,,,0
15066,30/03/2024,51,,linkedin,,1
15067,27/11/2021,40,IT,LinkedIn Ads,enterprise,
15068,2021-02-22,30,de,insta_ads,pro,FALSE
15069,28/03/2020,24,Germany,,starter,0
15070,2024-06-20,49,,Instagram Ads,Basic,
15071,17/10/2021,40,DE,email,Basic,FALSE
15072,2022-10-28,66,IT,unknown,BASIC,1
15073,2024-02-09,25,Germany,,BASIC,
15074,2020-08-02,67,ES,email,enterprise,TRUE
15075,2024-09-04,64,,UNKWN,Pro,No
15076,24/10/2024,64,,google_ads,basic,Yes
15077,05/07/2021,54,,Google,Pro,TRUE
15078,29/02/2024,51,IT,google_ads,pro,
15079,2024-09-13,65,,instagram,Pro,
15080,17/05/2021,46,Germany,referral,,1
15081,2024-12-10,54,de,,basic,1
15082,2021-11-29,40,NL,,Pro,No
15083,01/09/2020,55,NL,unknown,starter,FALSE
15084,2024-02-10,46,,Instagram Ads,,Yes
15085,04/11/2020,61,IT,Instagram Ads,,Yes
15086,2020-08-18,22,,UNKWN,,Yes
15087,07/11/2023,69,FR,,enterprise,TRUE
15088,2020-06-03,57,germany,instagram,BASIC,1
15089,2023-04-13,28,,unknown,,Yes
15090,2022-04-27,31,germany,instagram,BASIC,0
15091,24/04/2020,,DE,instagram,Pro,
15092,2023-11-14,66,germany,insta_ads,Basic,Yes
15093,06/11/2020,59,,,,
15094,2022-09-19,19,IT,LinkedIn Ads,basic,FALSE
15095,2020-10-26,52,,,basic,
15096,2022-11-07,62,FR,Instagram Ads,,TRUE
15097,22/02/2022,66,NL,unknown,,0
15098,2020-01-12,,germany,LinkedIn Ads,,0
15099,2023-11-28,52,,linkedin,,1
15100,2024-09-23,59,Germany,Insta,,No
15101,2020-08-19,45,ES,LinkedIn Ads,,FALSE
15102,2022-08-12,25,germany,email,,FALSE
15103,2024-06-16,49,,,starter,FALSE
15104,2021-12-30,21,,LinkedIn Ads,,Yes
15105,25/07/2023,62,de,LinkedIn Ads,enterprise,No
15106,2023-10-08,,FR,unknown,,TRUE
15107,2022-10-14,24,,linkedin,,1
15108,2022-09-25,56,,Insta,,TRUE
15109,29/10/2020,65,germany,google_ads,,0
15110,24/06/2021,44,,unknown,Basic,
15111,14/04/2021,54,FR,,,
15112,2022-03-23,,,Google,,FALSE
15113,17/03/2020,34,NL,,,
15114,2022-10-16,27,germany,linkedin,,No
15115,24/03/2024,21,ES,unknown,,TRUE
15116,24/01/2020,40,germany,Google,BASIC,TRUE
15117,04/11/2022,31,DE,UNKWN,,FALSE
15118,06/11/2021,22,,insta_ads,,0
15119,08/06/2021,19,de,unknown,,0
15120,12/12/2020,63,ES,Insta,starter,FALSE
15121,20/06/2020,41,PL,insta_ads,pro,TRUE
15122,12/09/2023,35,NL,,Basic,0
15123,2021-12-12,44,germany,google_ads,Pro,TRUE
15124,17/02/2024,41,ES,Insta,,
15125,2021-05-03,46,Germany,UNKWN,,Yes
15126,25/01/2024,28,,google_ads,BASIC,No
15127,12/01/2021,65,NL,,Pro,FALSE
15128,2024-05-30,35,PL,linkedin,,1
15129,02/04/2023,,,unknown,Basic,1
15130,2021-01-06,65,,google_ads,,
15131,2024-05-15,,DE,Google,basic,FALSE
15132,2022-09-26,21,,insta_ads,Pro,0
15133,2022-09-03,50,de,Google,BASIC,No
15134,18/12/2023,31,UK,,Basic,
15135,2022-01-26,61,,insta_ads,,0
15136,21/04/2021,,NL,Instagram Ads,,
15137,2021-01-16,59,UK,google_ads,,
15138,03/06/2020,49,Germany,email,enterprise,1
15139,2020-09-13,,,Instagram Ads,,
15140,2024-11-14,68,Germany,instagram,enterprise,
15141,04/11/2021,,UK,unknown,BASIC,
15142,2020-03-08,21,NL,google_ads,basic,Yes
15143,2020-12-09,37,,referral,basic,FALSE
15144,24/07/2023,38,Germany,insta_ads,pro,1
15145,03/11/2021,20,,,,1
15146,25/01/2021,42,UK,,,0
15147,2024-01-12,21,,google_ads,Pro,FALSE
15148,2020-09-15,,,LinkedIn Ads,Basic,No
15149,2020-11-02,,FR,,Pro,0
15150,2023-01-23,64,ES,Instagram Ads,starter,FALSE
15151,2022-08-07,28,Germany,Insta,,TRUE
15152,27/01/2024,33,,Insta,,1
15153,27/08/2022,,UK,Insta,BASIC,TRUE
15154,2020-09-02,53,PL,insta_ads,enterprise,No
15155,2022-01-02,23,de,email,,TRUE
15156,16/07/2024,48,ES,google_ads,,No
15157,05/07/2020,57,de,,Basic,FALSE
15158,2024-12-02,30,NL,Instagram Ads,,Yes
15159,2022-07-13,40,ES,insta_ads,enterprise,Yes
15160,2022-02-23,69,NL,email,pro,FALSE
15161,28/10/2023,21,,referral,basic,0
15162,14/05/2024,54,germany,,enterprise,1
15163,2023-11-30,59,,LinkedIn Ads,,No
15164,11/02/2021,54,Germany,google_ads,,
15165,22/02/2023,61,de,unknown,basic,TRUE
15166,2023-09-22,50,PL,Instagram Ads,starter,Yes
15167,06/12/2020,,germany,Instagram Ads,starter,TRUE
15168,2021-07-16,,de,,pro,
15169,16/04/2023,59,,LinkedIn Ads,pro,TRUE
15170,2021-10-12,46,NL,,starter,TRUE
15171,2022-08-09,54,,UNKWN,basic,0
15172,08/04/2023,36,PL,Insta,,1
15173,2022-11-28,68,FR,instagram,pro,Yes
15174,2020-03-09,37,PL,,basic,TRUE
15175,2023-06-13,49,FR,LinkedIn Ads,BASIC,TRUE
15176,2024-05-02,61,,,basic,0
15177,15/01/2021,,IT,google_ads,enterprise,Yes
15178,26/02/2020,33,FR,Insta,,0
15179,2023-07-24,22,,,,TRUE
15180,29/04/2022,66,FR,Instagram Ads,,No
15181,27/01/2023,63,,Instagram Ads,enterprise,Yes
15182,04/07/2022,29,germany,referral,Pro,TRUE
15183,30/03/2024,62,,linkedin,,1
15184,2020-11-20,38,,google_ads,enterprise,
15185,05/04/2021,31,,Instagram Ads,pro,0
15186,27/06/2020,54,FR,,enterprise,No
15187,2022-04-23,39,IT,,,0
15188,27/07/2021,47,Germany,Google,starter,FALSE
15189,28/04/2020,40,germany,instagram,,1
15190,01/02/2024,22,PL,insta_ads,,
15191,02/07/2021,46,ES,email,Pro,
15192,07/10/2021,,PL,google_ads,starter,FALSE
15193,18/01/2024,47,,Google,pro,FALSE
15194,2020-01-26,35,de,,,TRUE
15195,2024-02-22,63,,insta_ads,enterprise,No
15196,28/10/2022,67,NL,insta_ads,Pro,
15197,26/08/2022,,IT,google_ads,Basic,0
15198,2024-03-19,69,,UNKWN,BASIC,TRUE
15199,16/06/2021,18,,linkedin,basic,1
15200,28/05/2020,56,,UNKWN,BASIC,0
15201,2024-02-20,,FR,Insta,Basic,
15202,14/11/2022,34,,,,FALSE
15203,16/10/2021,20,,Insta,Pro,TRUE
15204,2024-11-15,59,,LinkedIn Ads,starter,1
15205,2022-08-02,24,IT,instagram,,1
15206,08/07/2021,44,de,,BASIC,0
15207,28/02/2021,45,,referral,,
15208,19/10/2020,61,germany,,pro,FALSE
15209,23/04/2023,,IT,referral,starter,0
15210,07/07/2021,48,de,,Pro,0
15211,2021-03-06,32,PL,,starter,0
15212,26/08/2021,,,instagram,,TRUE
15213,2020-11-12,,UK,google_ads,,
15214,2021-02-01,65,UK,,pro,No
15215,2023-09-09,25,,Google,starter,1
15216,07/05/2024,23,FR,Instagram Ads,,TRUE
15217,18/08/2021,45,,referral,Basic,
15218,2021-06-29,21,FR,unknown,basic,0
15219,16/03/2020,47,PL,Insta,enterprise,No
15220,14/05/2022,60,,email,,FALSE
15221,04/07/2022,34,,,,0
15222,2021-12-09,51,,Insta,starter,
15223,30/04/2021,,DE,google_ads,starter,No
15224,26/12/2024,23,ES,UNKWN,basic,FALSE
15225,2023-01-16,53,de,instagram,basic,
15226,16/01/2022,52,DE,UNKWN,basic,0
15227,2023-06-09,56,,UNKWN,Pro,
15228,27/10/2022,56,,google_ads,Pro,1
15229,2021-07-03,33,,Insta,pro,Yes
15230,2022-09-02,19,,,,Yes
15231,11/12/2022,25,IT,,,1
15232,2024-08-05,32,,,Basic,No
15233,30/07/2022,44,,,Pro,
15234,2022-07-07,33,,Insta,basic,Yes
15235,2023-11-20,18,germany,LinkedIn Ads,BASIC,0
15236,29/05/2023,,,referral,pro,
15237,2023-12-22,27,DE,insta_ads,,
15238,10/11/2024,24,UK,unknown,pro,FALSE
15239,2023-03-12,65,,email,enterprise,1
15240,28/12/2020,27,,,pro,TRUE
15241,2021-01-16,29,ES,unknown,,Yes
15242,2024-05-03,34,UK,insta_ads,Pro,No
15243,24/07/2023,62,,linkedin,enterprise,1
15244,27/09/2020,29,,linkedin,Basic,0
15245,03/11/2022,32,,Instagram Ads,BASIC,
15246,2020-10-24,63,,Google,BASIC,Yes
15247,2022-09-30,68,ES,,basic,Yes
15248,27/01/2024,49,,Instagram Ads,,1
15249,30/03/2024,49,Germany,,,TRUE
15250,21/08/2020,68,,UNKWN,,1
15251,2021-07-28,43,ES,,,TRUE
15252,2024-09-27,31,UK,,,1
15253,2020-01-27,67,NL,email,,FALSE
15254,03/02/2024,,ES,,pro,FALSE
15255,02/04/2020,43,DE,Instagram Ads,,1
15256,2021-09-08,,UK,Instagram Ads,enterprise,0
15257,04/11/2020,22,ES,instagram,Basic,TRUE
15258,2020-02-21,69,PL,google_ads,enterprise,
15259,2020-11-14,,IT,UNKWN,starter,0
15260,2020-06-29,55,,,enterprise,Yes
15261,11/05/2024,67,PL,referral,enterprise,1
15262,2023-02-17,63,,referral,BASIC,0
15263,24/05/2022,21,,,BASIC,0
15264,02/12/2022,45,PL,Google,,Yes
15265,2021-10-08,,,insta_ads,,1
15266,2023-07-07,18,NL,,Pro,0
15267,15/07/2020,30,Germany,google_ads,Basic,No
15268,2021-10-06,60,IT,Google,,TRUE
15269,28/08/2022,20,ES,UNKWN,,No
15270,2020-09-11,66,de,instagram,starter,0
15271,2022-01-01,67,FR,referral,Basic,0
15272,01/12/2020,42,Germany,insta_ads,,No
15273,2024-04-25,59,,google_ads,,0
15274,2024-03-05,33,FR,,Basic,0
15275,2022-09-16,38,,Instagram Ads,,TRUE
15276,18/06/2022,30,,,starter,1
15277,02/07/2023,69,NL,LinkedIn Ads,basic,TRUE
15278,28/05/2021,61,,google_ads,Pro,
15279,26/09/2024,53,PL,Instagram Ads,basic,TRUE
15280,29/08/2020,25,NL,email,enterprise,FALSE
15281,28/05/2020,61,NL,,,FALSE
15282,29/09/2024,36,,,,
15283,15/08/2023,64,PL,LinkedIn Ads,Basic,0
15284,2022-01-26,,,unknown,,Yes
15285,2021-09-11,33,PL,,BASIC,TRUE
15286,28/03/2021,29,,google_ads,pro,No
15287,2023-11-17,37,,UNKWN,starter,No
15288,30/07/2020,35,ES,,Pro,
15289,29/10/2021,,ES,,enterprise,FALSE
15290,10/04/2024,29,,,,
15291,16/08/2021,65,,linkedin,,0
15292,2024-06-06,42,ES,email,pro,TRUE
15293,2020-05-10,,UK,insta_ads,Basic,
15294,14/09/2023,69,ES,,starter,1
15295,2021-09-03,28,,instagram,Basic,0
15296,12/09/2020,39,,,basic,FALSE
15297,11/02/2024,69,,insta_ads,Basic,FALSE
15298,14/07/2021,63,,Google,enterprise,0
15299,2020-03-03,51,,Instagram Ads,Basic,No
15300,2023-08-27,30,,instagram,starter,0
15301,2021-02-10,63,NL,insta_ads,pro,0
15302,12/03/2022,55,UK,insta_ads,BASIC,1
15303,2023-02-02,29,,,starter,1
15304,2024-06-28,56,,linkedin,,No
15305,2020-01-15,53,DE,email,BASIC,No
15306,06/09/2024,45,UK,Insta,,No
15307,15/09/2020,44,ES,insta_ads,,1
15308,2021-12-23,56,PL,instagram,,1
15309,06/12/2023,30,,Google,BASIC,
15310,2023-07-06,60,DE,,,FALSE
15311,05/09/2021,57,,google_ads,,
15312,07/07/2023,44,,,enterprise,Yes
15313,2024-08-21,68,,LinkedIn Ads,basic,FALSE
15314,04/12/2022,48,ES,,,TRUE
15315,23/03/2022,19,NL,email,BASIC,
15316,2024-11-21,,ES,insta_ads,,0
15317,26/11/2020,35,,,Pro,0
15318,2020-06-13,43,de,linkedin,,Yes
15319,2023-05-01,,DE,,,
15320,24/03/2024,59,germany,email,,1
15321,25/11/2023,48,ES,unknown,basic,0
15322,29/10/2023,,UK,email,Pro,FALSE
15323,24/12/2022,55,UK,unknown,BASIC,1
15324,2021-01-21,,NL,,pro,Yes
15325,27/02/2024,39,FR,,basic,0
15326,2024-12-22,53,IT,,enterprise,1
15327,12/09/2024,36,ES,instagram,Pro,0
15328,2023-12-09,31,ES,insta_ads,,FALSE
15329,22/12/2024,31,NL,insta_ads,pro,Yes
15330,19/12/2024,67,FR,insta_ads,Basic,0
15331,19/11/2022,46,de,Instagram Ads,,
15332,13/07/2023,34,PL,,pro,FALSE
15333,2020-11-23,67,,Instagram Ads,Basic,0
15334,24/02/2024,67,,,starter,FALSE
15335,25/05/2023,54,,linkedin,,1
15336,15/11/2020,26,Germany,Instagram Ads,,Yes
15337,2021-02-02,18,,LinkedIn Ads,,1
15338,14/04/2020,21,,unknown,BASIC,0
15339,26/11/2021,,,linkedin,,Yes
15340,13/10/2022,24,NL,email,,TRUE
15341,25/11/2020,28,,Instagram Ads,,TRUE
15342,21/10/2021,31,FR,Instagram Ads,,Yes
15343,2024-06-28,59,,instagram,Basic,
15344,06/12/2022,36,DE,Google,Pro,1
15345,2021-08-21,57,,insta_ads,BASIC,No
15346,2022-03-31,20,germany,insta_ads,pro,Yes
15347,2021-10-02,25,NL,instagram,starter,FALSE
15348,28/11/2024,46,DE,linkedin,,TRUE
15349,2020-11-09,67,PL,email,enterprise,Yes
15350,16/03/2023,54,PL,insta_ads,enterprise,Yes
15351,2021-04-06,69,NL,,basic,Yes
15352,26/05/2024,60,NL,insta_ads,Pro,FALSE
15353,30/04/2021,26,,unknown,Basic,1
15354,2024-08-02,36,ES,insta_ads,,No
15355,2021-02-13,29,,linkedin,Pro,FALSE
15356,27/01/2020,44,FR,email,,
15357,2022-11-18,54,,,,No
15358,2020-09-27,65,,email,basic,TRUE
15359,2021-11-16,,,referral,,
15360,15/05/2021,42,,,Basic,No
15361,30/06/2023,62,IT,google_ads,enterprise,No
15362,2021-01-19,55,NL,,BASIC,TRUE
